,0,1
1968,1151,984
1969,1148,985
1970,1145,987
1971,1142,988
1972,1139,989
1973,1135,991
1974,1132,992
1975,1129,993
1976,1126,994
1977,1123,995
1978,1119,997
1979,1116,998
1980,1113,999
1981,1110,1000
1982,1106,1001
1983,1103,1002
1984,1100,1003
1985,1097,1004
1986,1093,1005
1987,1090,1006
1988,1087,1007
1989,1083,1008
1990,1080,1009
1991,1077,1010
1992,1074,1010
1993,1070,1011
1994,1067,1012
1995,1064,1013
1996,1060,1014
1997,1057,1014
1998,1054,1015
1999,1050,1016
2000,1047,1016
2001,1043,1017
2002,1040,1018
2003,1037,1018
2004,1033,1019
2005,1030,1019
2006,1027,1020
2007,1023,1020
2008,1020,1021
2009,1016,1021
2010,1013,1022
2011,1010,1022
2012,1006,1022
2013,1003,1023
2014,999,1023
2015,996,1023
2016,993,1024
2017,989,1024
2018,986,1024
2019,982,1024
2020,979,1024
2021,976,1025
2022,972,1025
2023,969,1025
2024,965,1025
2025,962,1025
2026,958,1025
2027,955,1025
2028,952,1025
2029,948,1025
2030,945,1025
2031,941,1025
2032,938,1025
2033,934,1025
2034,931,1024
2035,928,1024
2036,924,1024
2037,921,1024
2038,917,1024
2039,914,1023
2040,911,1023
2041,907,1023
2042,904,1022
2043,900,1022
2044,897,1022
2045,894,1021
2046,890,1021
2047,887,1020
2048,883,1020
2049,880,1019
2050,877,1019
2051,873,1018
2052,870,1018
2053,867,1017
2054,863,1016
2055,860,1016
2056,856,1015
2057,853,1014
2058,850,1014
2059,846,1013
2060,843,1012
2061,840,1011
2062,836,1010
2063,833,1010
2064,830,1009
2065,827,1008
2066,823,1007
2067,820,1006
2068,817,1005
2069,813,1004
2070,810,1003
2071,807,1002
2072,804,1001
2073,800,1000
2074,797,999
2075,794,998
2076,791,997
2077,787,995
2078,784,994
2079,781,993
2080,778,992
2081,775,991
2082,771,989
2083,768,988
2084,765,987
2085,762,985
2086,759,984
2087,756,983
2088,753,981
2089,749,980
2090,746,978
2091,743,977
2092,740,975
2093,737,974
2094,734,972
2095,731,971
2096,728,969
2097,725,968
2098,722,966
2099,719,964
2100,716,963
2101,713,961
2102,710,959
2103,707,958
2104,704,956
2105,701,954
2106,698,952
2107,695,951
2108,692,949
2109,690,947
2110,687,945
2111,684,943
2112,681,941
2113,678,939
2114,675,937
2115,673,935
2116,670,933
2117,667,931
2118,664,929
2119,661,927
2120,659,925
2121,656,923
2122,653,921
2123,651,919
2124,648,917
2125,645,915
2126,643,913
2127,640,910
2128,637,908
2129,635,906
2130,632,904
2131,630,901
2132,627,899
2133,625,897
2134,622,895
2135,620,892
2136,617,890
2137,615,887
2138,612,885
2139,610,883
2140,607,880
2141,605,878
2142,603,875
2143,600,873
2144,598,870
2145,595,868
2146,593,865
2147,591,863
2148,589,860
2149,586,858
2150,584,855
2151,582,853
2152,580,850
2153,577,847
2154,575,845
2155,573,842
2156,571,839
2157,569,837
2158,567,834
2159,565,831
2160,563,829
2161,561,826
2162,559,823
2163,557,820
2164,555,817
2165,553,815
2166,551,812
2167,549,809
2168,547,806
2169,545,803
2170,543,800
2171,541,798
2172,539,795
2173,538,792
2174,536,789
2175,534,786
2176,532,783
2177,531,780
2178,529,777
2179,527,774
2180,526,771
2181,524,768
2182,522,765
2183,521,762
2184,519,759
2185,518,756
2186,516,753
2187,515,750
2188,513,747
2189,512,744
2190,510,741
2191,509,737
2192,507,734
2193,506,731
2194,505,728
2195,503,725
2196,502,722
2197,501,719
2198,499,715
2199,498,712
2200,497,709
2201,496,706
2202,495,703
2203,493,699
2204,492,696
2205,491,693
2206,490,690
2207,489,686
2208,488,683
2209,487,680
2210,486,677
2211,485,673
2212,484,670
2213,483,667
2214,482,663
2215,481,660
2216,480,657
2217,480,654
2218,479,650
2219,478,647
2220,477,644
2221,476,640
2222,476,637
2223,475,634
2224,474,630
2225,474,627
2226,473,623
2227,472,620
2228,472,617
2229,471,613
2230,471,610
2231,470,607
2232,470,603
2233,469,600
2234,469,596
2235,468,593
2236,468,590
2237,468,586
2238,467,583
2239,467,579
2240,467,576
2241,466,573
2242,466,569
2243,466,566
2244,466,562
2245,466,559
2246,465,556
2247,465,552
2248,465,549
2249,465,545
2250,465,542
2251,465,538
2252,465,535
2253,465,532
2254,465,528
2255,465,525
2256,465,521
2257,465,518
2258,465,514
2259,466,511
2260,466,508
2261,466,504
2262,466,501
2263,466,497
2264,467,494
2265,467,491
2266,467,487
2267,468,484
2268,468,480
2269,468,477
2270,469,474
2271,469,470
2272,470,467
2273,470,463
2274,471,460
2275,471,457
2276,472,453
2277,472,450
2278,473,447
2279,474,443
2280,474,440
2281,475,436
2282,476,433
2283,476,430
2284,477,426
2285,478,423
2286,479,420
2287,480,416
2288,480,413
2289,481,410
2290,482,407
2291,483,403
2292,484,400
2293,485,397
2294,486,393
2295,487,390
2296,488,387
2297,489,384
2298,490,380
2299,491,377
2300,492,374
2301,493,371
2302,495,367
2303,496,364
2304,497,361
2305,498,358
2306,499,355
2307,501,351
2308,502,348
2309,503,345
2310,505,342
2311,506,339
2312,507,336
2313,509,333
2314,510,329
2315,512,326
2316,513,323
2317,515,320
2318,516,317
2319,518,314
2320,519,311
2321,521,308
2322,522,305
2323,524,302
2324,526,299
2325,527,296
2326,529,293
2327,531,290
2328,532,287
2329,534,284
2330,536,281
2331,538,278
2332,539,275
2333,541,272
2334,543,270
2335,545,267
2336,547,264
2337,549,261
2338,551,258
2339,553,255
2340,555,253
2341,557,250
2342,559,247
2343,561,244
2344,563,241
2345,565,239
2346,567,236
2347,569,233
2348,571,231
2349,573,228
2350,575,225
2351,577,223
2352,580,220
2353,582,217
2354,584,215
2355,586,212
2356,589,210
2357,591,207
2358,593,205
2359,595,202
2360,598,200
2361,600,197
2362,603,195
2363,605,192
2364,607,190
2365,610,187
2366,612,185
2367,615,183
2368,617,180
2369,620,178
2370,622,175
2371,625,173
2372,627,171
2373,630,169
2374,632,166
2375,635,164
2376,637,162
2377,640,160
2378,643,157
2379,645,155
2380,648,153
2381,651,151
2382,653,149
2383,656,147
2384,659,145
2385,661,143
2386,664,141
2387,667,139
2388,670,137
2389,673,135
2390,675,133
2391,678,131
2392,681,129
2393,684,127
2394,687,125
2395,690,123
2396,692,121
2397,695,119
2398,698,118
2399,701,116
2400,704,114
2401,707,112
2402,710,111
2403,713,109
2404,716,107
2405,719,106
2406,722,104
2407,725,102
2408,728,101
2409,731,99
2410,734,98
2411,737,96
2412,740,95
2413,743,93
2414,746,92
2415,749,90
2416,753,89
2417,756,87
2418,759,86
2419,762,85
2420,765,83
2421,768,82
2422,771,81
2423,775,79
2424,778,78
2425,781,77
2426,784,76
2427,787,75
2428,791,73
2429,794,72
2430,797,71
2431,800,70
2432,804,69
2433,807,68
2434,810,67
2435,813,66
2436,817,65
2437,820,64
2438,823,63
2439,827,62
2440,830,61
2441,833,60
2442,836,60
2443,840,59
2444,843,58
2445,846,57
2446,850,56
2447,853,56
2448,856,55
2449,860,54
2450,863,54
2451,867,53
2452,870,52
2453,873,52
2454,877,51
2455,880,51
2456,883,50
2457,887,50
2458,890,49
2459,894,49
2460,897,48
2461,900,48
2462,904,48
2463,907,47
2464,911,47
2465,914,47
2466,917,46
2467,921,46
2468,924,46
2469,928,46
2470,931,46
2471,934,45
2472,938,45
2473,941,45
2474,945,45
2475,948,45
2476,952,45
2477,955,45
2478,958,45
2479,962,45
2480,965,45
2481,969,45
2482,972,45
2483,976,45
2484,979,46
2485,982,46
2486,986,46
2487,989,46
2488,993,46
2489,996,47
2490,999,47
2491,1003,47
2492,1006,48
2493,1010,48
2494,1013,48
2495,1016,49
2496,1020,49
2497,1023,50
2498,1027,50
2499,1030,51
2500,1033,51
2501,1037,52
2502,1040,52
2503,1043,53
2504,1047,54
2505,1050,54
2506,1054,55
2507,1057,56
2508,1060,56
2509,1064,57
2510,1067,58
2511,1070,59
2512,1074,60
2513,1077,60
2514,1080,61
2515,1083,62
2516,1087,63
2517,1090,64
2518,1093,65
2519,1097,66
2520,1100,67
2521,1103,68
2522,1106,69
2523,1110,70
2524,1113,71
2525,1116,72
2526,1119,73
2527,1123,75
2528,1126,76
2529,1129,77
2530,1132,78
2531,1135,79
2532,1139,81
2533,1142,82
2534,1145,83
2535,1148,85
2536,1151,86
2537,1154,87
2538,1157,89
2539,1161,90
2540,1164,92
2541,1167,93
2542,1170,95
2543,1173,96
2544,1176,98
2545,1179,99
2546,1182,101
2547,1185,102
2548,1188,104
2549,1191,106
2550,1194,107
2551,1197,109
2552,1200,111
2553,1203,112
2554,1206,114
2555,1209,116
2556,1212,118
2557,1215,119
2558,1218,121
2559,1220,123
2560,1223,125
2561,1226,127
2562,1229,129
2563,1232,131
2564,1235,133
2565,1237,135
2566,1240,137
2567,1243,139
2568,1246,141
2569,1249,143
2570,1251,145
2571,1254,147
2572,1257,149
2573,1259,151
2574,1262,153
2575,1265,155
2576,1267,157
2577,1270,160
2578,1273,162
2579,1275,164
2580,1278,166
2581,1280,169
2582,1283,171
2583,1285,173
2584,1288,175
2585,1290,178
2586,1293,180
2587,1295,183
2588,1298,185
2589,1300,187
2590,1303,190
2591,1305,192
2592,1307,195
2593,1310,197
2594,1312,200
2595,1315,202
2596,1317,205
2597,1319,207
2598,1321,210
2599,1324,212
2600,1326,215
2601,1328,217
2602,1330,220
2603,1333,223
2604,1335,225
2605,1337,228
2606,1339,231
2607,1341,233
2608,1343,236
2609,1345,239
2610,1347,241
2611,1349,244
2612,1351,247
2613,1353,250
2614,1355,253
2615,1357,255
2616,1359,258
2617,1361,261
2618,1363,264
2619,1365,267
2620,1367,270
2621,1369,272
2622,1371,275
2623,1372,278
2624,1374,281
2625,1376,284
2626,1378,287
2627,1379,290
2628,1381,293
2629,1383,296
2630,1384,299
2631,1386,302
2632,1388,305
2633,1389,308
2634,1391,311
2635,1392,314
2636,1394,317
2637,1395,320
2638,1397,323
2639,1398,326
2640,1400,329
2641,1401,333
2642,1403,336
2643,1404,339
2644,1405,342
2645,1407,345
2646,1408,348
2647,1409,351
2648,1411,355
2649,1412,358
2650,1413,361
2651,1414,364
2652,1415,367
2653,1417,371
2654,1418,374
2655,1419,377
2656,1420,380
2657,1421,384
2658,1422,387
2659,1423,390
2660,1424,393
2661,1425,397
2662,1426,400
2663,1427,403
2664,1428,407
2665,1429,410
2666,1430,413
2667,1430,416
2668,1431,420
2669,1432,423
2670,1433,426
2671,1434,430
2672,1434,433
2673,1435,436
