,0
1275,1666752139.3502994
1276,1666752139.3662817
1277,1666752139.3832545
1278,1666752139.39848
1279,1666752139.416575
1280,1666752139.441574
1281,1666752139.4721434
1282,1666752139.4883525
1283,1666752139.5053382
1284,1666752139.5190222
1285,1666752139.5330327
1286,1666752139.5492337
1287,1666752139.566612
1288,1666752139.5825994
1289,1666752139.5977442
1290,1666752139.6144269
1291,1666752139.6317322
1292,1666752139.6484487
1293,1666752139.6644402
1294,1666752139.6780124
1295,1666752139.6990123
1296,1666752139.7120457
1297,1666752139.729994
1298,1666752139.7462258
1299,1666752139.7622247
1300,1666752139.7802434
1301,1666752139.7940984
1302,1666752139.8158185
1303,1666752139.833851
1304,1666752139.8452506
1305,1666752139.8612962
1306,1666752139.8760757
1307,1666752139.8902164
1308,1666752139.905231
1309,1666752139.9247084
1310,1666752139.9410074
1311,1666752139.959053
1312,1666752139.974088
1313,1666752139.985408
1314,1666752140.00232
1315,1666752140.0203226
1316,1666752140.0370097
1317,1666752140.0549552
1318,1666752140.0692744
1319,1666752140.0855474
1320,1666752140.103613
1321,1666752140.1204658
1322,1666752140.1363087
1323,1666752140.1534908
1324,1666752140.1756315
1325,1666752140.1912107
1326,1666752140.2053154
1327,1666752140.2214932
1328,1666752140.238784
1329,1666752140.2540445
1330,1666752140.2690418
1331,1666752140.2850506
1332,1666752140.3001285
1333,1666752140.3164475
1334,1666752140.3341253
1335,1666752140.3491337
1336,1666752140.367132
1337,1666752140.3848653
1338,1666752140.3995204
1339,1666752140.4278853
1340,1666752140.4461527
1341,1666752140.4601166
1342,1666752140.4702415
1343,1666752140.4842536
1344,1666752140.4992547
1345,1666752140.5169482
1346,1666752140.5332866
1347,1666752140.5502646
1348,1666752140.5690563
1349,1666752140.5820823
1350,1666752140.5990138
1351,1666752140.6167884
1352,1666752140.6329472
1353,1666752140.6487055
1354,1666752140.6770687
1355,1666752140.6900625
1356,1666752140.7030377
1357,1666752140.7162626
1358,1666752140.7320938
1359,1666752140.7502434
1360,1666752140.7655392
1361,1666752140.7818089
1362,1666752140.7983644
1363,1666752140.8131876
1364,1666752140.8350143
1365,1666752140.8553438
1366,1666752140.8683605
1367,1666752140.8833654
1368,1666752140.896036
1369,1666752140.9130745
1370,1666752140.9291334
1371,1666752140.947233
1372,1666752140.9642725
1373,1666752140.9783962
1374,1666752140.9965
1375,1666752141.0129638
1376,1666752141.0260258
1377,1666752141.0474896
1378,1666752141.0689793
1379,1666752141.0831125
1380,1666752141.0946364
1381,1666752141.1182826
1382,1666752141.131061
1383,1666752141.144076
1384,1666752141.1630714
1385,1666752141.1760876
1386,1666752141.1943476
1387,1666752141.2094476
1388,1666752141.2243273
1389,1666752141.2660458
1390,1666752141.28954
1391,1666752141.3030672
1392,1666752141.3202736
1393,1666752141.3351014
1394,1666752141.3494136
1395,1666752141.3633566
1396,1666752141.3762589
1397,1666752141.3881166
1398,1666752141.4011016
1399,1666752141.4190857
1400,1666752141.4333344
1401,1666752141.4503527
1402,1666752141.4683626
1403,1666752141.4833894
1404,1666752141.5005107
1405,1666752141.5176246
1406,1666752141.5420518
1407,1666752141.558165
1408,1666752141.5714061
1409,1666752141.5841837
1410,1666752141.6017053
1411,1666752141.6168075
1412,1666752141.633321
1413,1666752141.6514413
1414,1666752141.6662133
1415,1666752141.6831243
1416,1666752141.7011395
1417,1666752141.716256
1418,1666752141.7331445
1419,1666752141.7502856
1420,1666752141.7650664
1421,1666752141.7843018
1422,1666752141.8043768
1423,1666752141.819396
1424,1666752141.8361657
1425,1666752141.8511128
1426,1666752141.8682804
1427,1666752141.8843496
1428,1666752141.8974433
1429,1666752141.9144888
1430,1666752141.9313958
1431,1666752141.9482527
1432,1666752141.963298
1433,1666752141.980549
1434,1666752141.9971442
1435,1666752142.0121195
1436,1666752142.0304217
1437,1666752142.048507
1438,1666752142.0664494
1439,1666752142.0822911
1440,1666752142.0975223
1441,1666752142.115477
1442,1666752142.1306875
1443,1666752142.1448407
1444,1666752142.1631835
1445,1666752142.1794379
1446,1666752142.1932597
1447,1666752142.2122684
1448,1666752142.2281685
1449,1666752142.2422605
1450,1666752142.2611787
1451,1666752142.2775593
1452,1666752142.2882645
1453,1666752142.3034332
1454,1666752142.3200517
1455,1666752142.336381
1456,1666752142.3543537
1457,1666752142.3692298
1458,1666752142.3976302
1459,1666752142.414433
1460,1666752142.4283812
1461,1666752142.4398623
1462,1666752142.4518282
1463,1666752142.4705005
1464,1666752142.4894075
1465,1666752142.5031404
1466,1666752142.5181794
1467,1666752142.5356903
1468,1666752142.5512085
1469,1666752142.5683455
1470,1666752142.5852258
1471,1666752142.600487
1472,1666752142.6175292
1473,1666752142.6345577
1474,1666752142.6506648
1475,1666752142.6773283
1476,1666752142.6906948
1477,1666752142.7015376
1478,1666752142.718656
1479,1666752142.733337
1480,1666752142.7512562
1481,1666752142.7693937
1482,1666752142.7823663
1483,1666752142.7985184
1484,1666752142.8171718
1485,1666752142.835257
1486,1666752142.8507984
1487,1666752142.870869
1488,1666752142.8854635
1489,1666752142.9005556
1490,1666752142.9184992
1491,1666752142.9322917
1492,1666752142.9504857
1493,1666752142.9703293
1494,1666752142.984339
1495,1666752143.0004673
1496,1666752143.0163827
1497,1666752143.0311337
1498,1666752143.0502963
1499,1666752143.0649543
1500,1666752143.0804875
1501,1666752143.0978935
1502,1666752143.1161966
1503,1666752143.132782
1504,1666752143.1708946
1505,1666752143.197606
1506,1666752143.2087462
1507,1666752143.2213554
1508,1666752143.2351394
1509,1666752143.2509673
1510,1666752143.2643037
1511,1666752143.2841182
1512,1666752143.299725
1513,1666752143.3157575
1514,1666752143.3282194
1515,1666752143.3476887
1516,1666752143.3611305
1517,1666752143.3782775
1518,1666752143.3942206
1519,1666752143.405835
1520,1666752143.427334
1521,1666752143.4463222
1522,1666752143.4616923
1523,1666752143.478075
1524,1666752143.492213
1525,1666752143.5051978
1526,1666752143.5202472
1527,1666752143.5365384
1528,1666752143.5523314
1529,1666752143.571342
1530,1666752143.5865178
1531,1666752143.602759
1532,1666752143.6201365
1533,1666752143.6354673
1534,1666752143.651394
1535,1666752143.6822066
1536,1666752143.6964717
1537,1666752143.710222
1538,1666752143.7212965
1539,1666752143.7342672
1540,1666752143.751046
1541,1666752143.7681162
1542,1666752143.7842555
1543,1666752143.809103
1544,1666752143.8270972
1545,1666752143.8372707
1546,1666752143.851329
1547,1666752143.867072
1548,1666752143.884052
1549,1666752143.9017088
1550,1666752143.9241545
1551,1666752143.9361367
1552,1666752143.9511352
1553,1666752143.9667287
1554,1666752143.9827762
1555,1666752144.0002217
1556,1666752144.0171614
1557,1666752144.0341504
1558,1666752144.0497847
1559,1666752144.0664258
1560,1666752144.0853853
1561,1666752144.100085
1562,1666752144.119187
1563,1666752144.135351
1564,1666752144.1484666
1565,1666752144.1662376
1566,1666752144.183292
1567,1666752144.198438
1568,1666752144.2502406
1569,1666752144.2618592
1570,1666752144.2735758
1571,1666752144.2864945
1572,1666752144.3025823
1573,1666752144.31953
1574,1666752144.3334153
1575,1666752144.3492284
1576,1666752144.36854
1577,1666752144.3842702
1578,1666752144.3982859
1579,1666752144.412746
1580,1666752144.4234116
1581,1666752144.441711
1582,1666752144.4608395
1583,1666752144.478749
1584,1666752144.4905498
1585,1666752144.5067205
1586,1666752144.5292451
1587,1666752144.5496745
1588,1666752144.5652566
1589,1666752144.5744648
1590,1666752144.58917
1591,1666752144.6051636
1592,1666752144.6242344
1593,1666752144.640283
1594,1666752144.655434
1595,1666752144.6713827
1596,1666752144.6905074
1597,1666752144.7064629
1598,1666752144.720796
1599,1666752144.737874
1600,1666752144.754873
1601,1666752144.7719169
1602,1666752144.7964242
1603,1666752144.8126338
1604,1666752144.823847
1605,1666752144.838189
1606,1666752144.8560884
1607,1666752144.874477
1608,1666752144.890483
1609,1666752144.9034653
1610,1666752144.9175785
1611,1666752144.935583
1612,1666752144.950563
1613,1666752144.9672518
1614,1666752144.9855072
1615,1666752145.001321
1616,1666752145.0183063
1617,1666752145.0343492
1618,1666752145.0511765
1619,1666752145.0687551
1620,1666752145.0847492
1621,1666752145.0998328
1622,1666752145.1188815
1623,1666752145.1340241
1624,1666752145.1481886
1625,1666752145.1683335
1626,1666752145.1817486
1627,1666752145.1975589
1628,1666752145.2172287
1629,1666752145.2334282
1630,1666752145.247345
1631,1666752145.2713058
1632,1666752145.2854035
1633,1666752145.3006995
1634,1666752145.3154027
1635,1666752145.3304913
1636,1666752145.348228
1637,1666752145.364479
1638,1666752145.3811464
1639,1666752145.3989463
1640,1666752145.413501
1641,1666752145.4306653
1642,1666752145.4474864
1643,1666752145.4633615
1644,1666752145.478521
1645,1666752145.4954958
1646,1666752145.5128522
1647,1666752145.5279593
1648,1666752145.5477278
1649,1666752145.5664456
1650,1666752145.5853066
1651,1666752145.5965278
1652,1666752145.6104326
1653,1666752145.627461
1654,1666752145.6437953
1655,1666752145.6569722
1656,1666752145.6822963
1657,1666752145.696973
1658,1666752145.7093992
1659,1666752145.7232156
1660,1666752145.7382536
1661,1666752145.7590902
1662,1666752145.774078
1663,1666752145.7901433
1664,1666752145.8132522
1665,1666752145.8381386
1666,1666752145.8494172
1667,1666752145.8615456
1668,1666752145.8764186
1669,1666752145.8901162
1670,1666752145.912677
1671,1666752145.9246528
1672,1666752145.9389122
1673,1666752145.9551756
1674,1666752145.9708807
1675,1666752145.9881096
1676,1666752146.0053785
1677,1666752146.0213423
1678,1666752146.0436537
1679,1666752146.093131
1680,1666752146.107111
1681,1666752146.1175725
1682,1666752146.1327908
1683,1666752146.1493924
1684,1666752146.1652644
1685,1666752146.176639
1686,1666752146.1895943
1687,1666752146.2033665
1688,1666752146.2171776
1689,1666752146.235295
1690,1666752146.2532835
1691,1666752146.2682474
1692,1666752146.2813852
1693,1666752146.3038435
1694,1666752146.3189778
1695,1666752146.3300173
1696,1666752146.3486285
1697,1666752146.3676257
1698,1666752146.37953
1699,1666752146.39725
1700,1666752146.4098625
1701,1666752146.433957
1702,1666752146.4535685
1703,1666752146.470443
1704,1666752146.4857376
1705,1666752146.5024347
1706,1666752146.5123718
1707,1666752146.52754
1708,1666752146.5490606
1709,1666752146.5630567
1710,1666752146.5769577
1711,1666752146.5933528
1712,1666752146.6121864
1713,1666752146.6273537
1714,1666752146.6431854
1715,1666752146.6600652
1716,1666752146.6751025
1717,1666752146.6925354
1718,1666752146.710973
1719,1666752146.7252398
1720,1666752146.7451458
1721,1666752146.7591643
1722,1666752146.774165
1723,1666752146.7925994
1724,1666752146.8077989
1725,1666752146.8232083
1726,1666752146.8422365
1727,1666752146.8582072
1728,1666752146.8796754
1729,1666752146.9021957
1730,1666752146.9153001
1731,1666752146.928806
1732,1666752146.9419265
1733,1666752146.957919
1734,1666752146.9739275
1735,1666752146.9901786
1736,1666752147.0071824
1737,1666752147.02417
1738,1666752147.038801
1739,1666752147.054827
1740,1666752147.0731385
1741,1666752147.0881314
1742,1666752147.1045132
1743,1666752147.12238
1744,1666752147.1374161
1745,1666752147.1541314
1746,1666752147.1718554
1747,1666752147.188171
1748,1666752147.206523
1749,1666752147.2224975
1750,1666752147.2381392
1751,1666752147.25687
1752,1666752147.2712896
1753,1666752147.2884097
1754,1666752147.3061135
1755,1666752147.3233898
1756,1666752147.3387637
1757,1666752147.3533428
1758,1666752147.3712254
1759,1666752147.3857152
1760,1666752147.408199
1761,1666752147.4241939
1762,1666752147.4420354
1763,1666752147.455457
1764,1666752147.468318
1765,1666752147.4802854
1766,1666752147.4957654
1767,1666752147.511193
1768,1666752147.5361245
1769,1666752147.5541291
1770,1666752147.5702069
1771,1666752147.5857706
1772,1666752147.601444
1773,1666752147.6104674
1774,1666752147.627776
1775,1666752147.6418443
1776,1666752147.6591294
1777,1666752147.6770349
1778,1666752147.6922128
1779,1666752147.709753
1780,1666752147.7247674
1781,1666752147.74271
1782,1666752147.759213
1783,1666752147.7755976
1784,1666752147.7923563
1785,1666752147.812343
1786,1666752147.8258889
1787,1666752147.8418708
1788,1666752147.8599432
1789,1666752147.8753486
1790,1666752147.8922672
1791,1666752147.9102185
1792,1666752147.9254334
1793,1666752147.9422565
1794,1666752147.9592538
1795,1666752147.9743576
1796,1666752147.9911091
1797,1666752148.0191402
1798,1666752148.04929
1799,1666752148.073008
1800,1666752148.0861428
1801,1666752148.0991697
1802,1666752148.113088
1803,1666752148.1279528
1804,1666752148.1397977
1805,1666752148.152352
1806,1666752148.163263
1807,1666752148.1783848
1808,1666752148.1921418
1809,1666752148.207367
1810,1666752148.223776
1811,1666752148.2408931
1812,1666752148.2581577
1813,1666752148.2724662
1814,1666752148.2895021
1815,1666752148.3051536
1816,1666752148.3241334
1817,1666752148.3406618
1818,1666752148.3600025
1819,1666752148.377966
1820,1666752148.3913493
1821,1666752148.40581
1822,1666752148.4240627
1823,1666752148.44031
1824,1666752148.4533873
1825,1666752148.470308
1826,1666752148.486358
1827,1666752148.5033467
1828,1666752148.51903
1829,1666752148.532023
1830,1666752148.549345
1831,1666752148.5698285
1832,1666752148.5895278
1833,1666752148.6040251
1834,1666752148.620518
1835,1666752148.635617
1836,1666752148.6523879
1837,1666752148.6662743
1838,1666752148.6791952
1839,1666752148.694131
1840,1666752148.7135174
1841,1666752148.7285857
1842,1666752148.7427232
1843,1666752148.763289
1844,1666752148.7783794
1845,1666752148.7931595
1846,1666752148.8103101
1847,1666752148.8265533
1848,1666752148.8433385
1849,1666752148.8614624
1850,1666752148.8781264
1851,1666752148.8922553
1852,1666752148.9093156
1853,1666752148.9252489
1854,1666752148.9421995
1855,1666752148.9575744
1856,1666752148.9745703
1857,1666752148.9952931
1858,1666752149.0093455
1859,1666752149.0236545
1860,1666752149.0508265
1861,1666752149.0605466
1862,1666752149.0781672
1863,1666752149.0932398
1864,1666752149.110088
1865,1666752149.127647
1866,1666752149.1432278
1867,1666752149.1585903
1868,1666752149.1743193
1869,1666752149.1894076
1870,1666752149.2075665
1871,1666752149.2250366
1872,1666752149.2409258
1873,1666752149.2575676
1874,1666752149.2754767
1875,1666752149.290302
1876,1666752149.3053098
1877,1666752149.3250272
1878,1666752149.3400195
1879,1666752149.3557146
1880,1666752149.378304
1881,1666752149.393224
1882,1666752149.4083166
1883,1666752149.4203289
1884,1666752149.440511
1885,1666752149.4563472
1886,1666752149.4741375
1887,1666752149.4878936
1888,1666752149.5056756
1889,1666752149.5230365
1890,1666752149.537128
1891,1666752149.5625083
1892,1666752149.5751185
1893,1666752149.5877056
1894,1666752149.6022027
1895,1666752149.6186604
1896,1666752149.6374435
1897,1666752149.6564229
1898,1666752149.6712933
1899,1666752149.689688
1900,1666752149.7062767
1901,1666752149.7208054
1902,1666752149.7397733
1903,1666752149.759707
1904,1666752149.7703924
1905,1666752149.7899597
1906,1666752149.804526
1907,1666752149.820287
1908,1666752149.8372288
1909,1666752149.849959
1910,1666752149.8632042
1911,1666752149.8782847
1912,1666752149.896143
1913,1666752149.917062
1914,1666752149.9396167
1915,1666752149.952122
1916,1666752149.970198
1917,1666752149.9833531
1918,1666752149.9923723
1919,1666752150.0185823
1920,1666752150.0493693
1921,1666752150.0655572
1922,1666752150.0790548
1923,1666752150.0917501
1924,1666752150.1042006
1925,1666752150.1182082
1926,1666752150.1343372
1927,1666752150.1464238
1928,1666752150.162451
1929,1666752150.1754925
1930,1666752150.1915395
1931,1666752150.209255
1932,1666752150.2252684
1933,1666752150.2415452
1934,1666752150.2586548
1935,1666752150.2747147
1936,1666752150.295842
1937,1666752150.3164
1938,1666752150.327637
1939,1666752150.342142
1940,1666752150.3584294
1941,1666752150.3741124
1942,1666752150.3922086
1943,1666752150.4092524
1944,1666752150.424489
1945,1666752150.4406188
1946,1666752150.4563532
1947,1666752150.4752214
1948,1666752150.4938612
1949,1666752150.508943
1950,1666752150.5225954
1951,1666752150.540288
1952,1666752150.5592926
1953,1666752150.5733027
1954,1666752150.591328
1955,1666752150.608768
1956,1666752150.6237073
1957,1666752150.640027
1958,1666752150.6557596
1959,1666752150.6722848
1960,1666752150.6886895
1961,1666752150.707646
1962,1666752150.722038
1963,1666752150.742788
1964,1666752150.758958
1965,1666752150.7733738
1966,1666752150.788671
1967,1666752150.8022354
1968,1666752150.821402
1969,1666752150.8371317
1970,1666752150.8483973
1971,1666752150.8628097
1972,1666752150.8788679
1973,1666752150.8958807
1974,1666752150.9117978
1975,1666752150.9272768
1976,1666752150.9454591
1977,1666752150.9627283
1978,1666752150.9780185
1979,1666752150.9936354
1980,1666752151.011986
1981,1666752151.0283642
1982,1666752151.0430062
1983,1666752151.0632617
1984,1666752151.0785754
1985,1666752151.0961554
1986,1666752151.1198719
1987,1666752151.1408718
1988,1666752151.1552203
1989,1666752151.163657
1990,1666752151.176289
1991,1666752151.1972473
1992,1666752151.2122386
1993,1666752151.2262151
1994,1666752151.2433267
1995,1666752151.2593055
1996,1666752151.2763965
1997,1666752151.2933128
1998,1666752151.3097265
1999,1666752151.3271475
2000,1666752151.3423688
2001,1666752151.3619785
2002,1666752151.3771935
2003,1666752151.392092
2004,1666752151.4086483
2005,1666752151.4265704
2006,1666752151.4415975
2007,1666752151.45833
2008,1666752151.4764895
2009,1666752151.4917843
2010,1666752151.5093167
2011,1666752151.5263817
2012,1666752151.5422301
2013,1666752151.5580478
2014,1666752151.5728111
2015,1666752151.59333
2016,1666752151.6103237
2017,1666752151.6280797
2018,1666752151.6418312
2019,1666752151.6582518
2020,1666752151.6722698
2021,1666752151.6895561
2022,1666752151.7065527
2023,1666752151.7217877
2024,1666752151.7426844
2025,1666752151.761298
2026,1666752151.7753994
2027,1666752151.7914257
2028,1666752151.8064384
2029,1666752151.82045
2030,1666752151.8392088
2031,1666752151.8524683
2032,1666752151.867307
2033,1666752151.885625
2034,1666752151.9044735
2035,1666752151.9434807
2036,1666752151.9643931
2037,1666752151.9775443
2038,1666752151.9887438
2039,1666752152.0028439
2040,1666752152.0194206
2041,1666752152.0339592
2042,1666752152.0486841
2043,1666752152.0642583
2044,1666752152.0789206
2045,1666752152.095018
2046,1666752152.112587
2047,1666752152.1311305
2048,1666752152.149408
2049,1666752152.1650653
2050,1666752152.181788
2051,1666752152.1965914
2052,1666752152.211773
2053,1666752152.2354636
2054,1666752152.2556727
2055,1666752152.273439
2056,1666752152.2822251
2057,1666752152.295198
2058,1666752152.3102715
2059,1666752152.3280332
2060,1666752152.3427827
2061,1666752152.3603554
2062,1666752152.3753536
2063,1666752152.3925004
2064,1666752152.409838
2065,1666752152.4261792
2066,1666752152.4491756
2067,1666752152.468548
2068,1666752152.4807289
2069,1666752152.4944353
2070,1666752152.5100605
2071,1666752152.5252066
2072,1666752152.5428464
2073,1666752152.5595033
2074,1666752152.5753875
2075,1666752152.5991976
2076,1666752152.6133292
2077,1666752152.628153
2078,1666752152.6432362
2079,1666752152.6582503
2080,1666752152.6747596
2081,1666752152.692444
2082,1666752152.707445
2083,1666752152.7252958
2084,1666752152.743248
2085,1666752152.7584224
2086,1666752152.7731328
2087,1666752152.7887824
2088,1666752152.8054187
2089,1666752152.8231587
2090,1666752152.8353648
2091,1666752152.8624995
2092,1666752152.878513
2093,1666752152.8919446
2094,1666752152.9072466
2095,1666752152.9246612
2096,1666752152.9428236
2097,1666752152.9597235
2098,1666752152.9754732
2099,1666752152.9918115
2100,1666752153.0073256
2101,1666752153.0252042
2102,1666752153.038402
2103,1666752153.0489159
2104,1666752153.0655873
2105,1666752153.0829663
2106,1666752153.0985324
2107,1666752153.1204839
2108,1666752153.1419666
2109,1666752153.1571372
2110,1666752153.1732721
2111,1666752153.1893387
2112,1666752153.2061028
2113,1666752153.2203083
2114,1666752153.2310078
2115,1666752153.2521024
2116,1666752153.2663488
2117,1666752153.2913542
2118,1666752153.307474
2119,1666752153.322007
2120,1666752153.3315501
2121,1666752153.3482041
2122,1666752153.3631377
2123,1666752153.3904495
2124,1666752153.409214
2125,1666752153.4236395
2126,1666752153.4332178
2127,1666752153.4471521
2128,1666752153.463178
2129,1666752153.476375
2130,1666752153.5032284
2131,1666752153.5136287
2132,1666752153.5288606
2133,1666752153.5451446
2134,1666752153.5611503
2135,1666752153.576152
2136,1666752153.602161
2137,1666752153.6145053
2138,1666752153.629798
2139,1666752153.6425703
2140,1666752153.659429
2141,1666752153.6739647
2142,1666752153.692472
2143,1666752153.7077034
2144,1666752153.7315502
2145,1666752153.7446866
2146,1666752153.7633123
2147,1666752153.778778
2148,1666752153.7929027
2149,1666752153.8107984
2150,1666752153.8247879
2151,1666752153.8383338
2152,1666752153.8593717
2153,1666752153.9083586
2154,1666752153.919315
2155,1666752153.9326727
2156,1666752153.9462638
2157,1666752153.9618053
2158,1666752153.978148
2159,1666752153.9878464
2160,1666752154.005623
2161,1666752154.0213058
2162,1666752154.0373886
2163,1666752154.055409
2164,1666752154.069561
2165,1666752154.0882955
2166,1666752154.102468
2167,1666752154.119528
2168,1666752154.1342168
2169,1666752154.152587
2170,1666752154.1700025
2171,1666752154.192459
2172,1666752154.2105496
2173,1666752154.2205875
2174,1666752154.2343094
2175,1666752154.2524679
2176,1666752154.265519
2177,1666752154.281455
2178,1666752154.2994602
2179,1666752154.3142924
2180,1666752154.3342905
2181,1666752154.3486786
2182,1666752154.3656502
2183,1666752154.3862019
2184,1666752154.3996172
2185,1666752154.4154809
2186,1666752154.431503
2187,1666752154.4488142
2188,1666752154.4676096
2189,1666752154.4912715
2190,1666752154.5053084
2191,1666752154.5167227
2192,1666752154.533468
2193,1666752154.5476296
2194,1666752154.5644102
2195,1666752154.5805564
2196,1666752154.597124
2197,1666752154.6141484
2198,1666752154.6306198
2199,1666752154.6461697
2200,1666752154.6684859
2201,1666752154.6834624
2202,1666752154.6976233
2203,1666752154.7133706
2204,1666752154.7299998
2205,1666752154.7454727
2206,1666752154.7641082
2207,1666752154.780176
2208,1666752154.7968936
2209,1666752154.812923
2210,1666752154.829249
2211,1666752154.8473692
2212,1666752154.8612287
2213,1666752154.881254
2214,1666752154.897311
2215,1666752154.9112105
2216,1666752154.9278002
2217,1666752154.942646
2218,1666752154.953819
2219,1666752154.9803538
2220,1666752154.9966872
2221,1666752155.010294
2222,1666752155.021216
2223,1666752155.037292
2224,1666752155.0521972
2225,1666752155.0686288
2226,1666752155.0849695
2227,1666752155.1105037
2228,1666752155.13223
2229,1666752155.1454399
2230,1666752155.1595168
2231,1666752155.1693695
2232,1666752155.1852138
2233,1666752155.2021914
2234,1666752155.2239408
2235,1666752155.2366056
2236,1666752155.2505982
2237,1666752155.2668495
2238,1666752155.2848797
2239,1666752155.301438
2240,1666752155.3185225
2241,1666752155.3349671
2242,1666752155.352534
2243,1666752155.3685415
2244,1666752155.3835695
2245,1666752155.401277
2246,1666752155.4176042
2247,1666752155.4326112
2248,1666752155.4512424
2249,1666752155.4653094
2250,1666752155.4823093
2251,1666752155.5013068
2252,1666752155.5146348
2253,1666752155.530978
2254,1666752155.5485764
2255,1666752155.5642145
2256,1666752155.5817707
2257,1666752155.599848
2258,1666752155.6145022
2259,1666752155.631513
2260,1666752155.6486619
2261,1666752155.6746616
2262,1666752155.7132502
2263,1666752155.724801
2264,1666752155.7376122
2265,1666752155.7502494
2266,1666752155.7665806
2267,1666752155.7844388
2268,1666752155.8001657
2269,1666752155.814162
2270,1666752155.828393
2271,1666752155.849419
2272,1666752155.8632836
2273,1666752155.878546
2274,1666752155.8971539
2275,1666752155.9121559
2276,1666752155.9294858
2277,1666752155.9465005
2278,1666752155.9643404
2279,1666752155.9826996
2280,1666752156.0022204
2281,1666752156.0161605
2282,1666752156.0274034
2283,1666752156.0392501
2284,1666752156.0533988
2285,1666752156.071918
2286,1666752156.0879056
2287,1666752156.1023903
2288,1666752156.1207192
2289,1666752156.138504
2290,1666752156.1525626
2291,1666752156.1716042
2292,1666752156.189431
2293,1666752156.2021542
2294,1666752156.219936
2295,1666752156.2365248
2296,1666752156.251735
2297,1666752156.2681413
2298,1666752156.2873545
2299,1666752156.3026206
2300,1666752156.3197548
2301,1666752156.3330123
2302,1666752156.3510785
2303,1666752156.3675363
2304,1666752156.383373
2305,1666752156.400495
2306,1666752156.4181423
2307,1666752156.4332824
2308,1666752156.4651964
2309,1666752156.4773574
2310,1666752156.491527
2311,1666752156.5049648
2312,1666752156.5181592
2313,1666752156.533182
2314,1666752156.559715
2315,1666752156.5709426
2316,1666752156.5827029
2317,1666752156.600634
2318,1666752156.616271
2319,1666752156.6338542
2320,1666752156.649647
2321,1666752156.6654127
2322,1666752156.6833162
2323,1666752156.7073162
2324,1666752156.715414
2325,1666752156.7315211
2326,1666752156.7484162
2327,1666752156.7653325
2328,1666752156.7822678
2329,1666752156.7975233
2330,1666752156.8147767
2331,1666752156.8328571
2332,1666752156.8486345
2333,1666752156.8626451
2334,1666752156.8805914
2335,1666752156.8983562
2336,1666752156.9151623
2337,1666752156.9285173
2338,1666752156.9453135
2339,1666752156.9690619
2340,1666752156.9863229
2341,1666752157.0000908
2342,1666752157.0150933
2343,1666752157.0292993
2344,1666752157.0495355
2345,1666752157.0665653
2346,1666752157.08234
2347,1666752157.0954733
2348,1666752157.1112382
2349,1666752157.128382
2350,1666752157.1453993
2351,1666752157.1637564
2352,1666752157.1773014
2353,1666752157.1944995
2354,1666752157.2103524
2355,1666752157.22072
2356,1666752157.2375813
2357,1666752157.2526047
2358,1666752157.2772686
2359,1666752157.2988422
2360,1666752157.3165758
2361,1666752157.3314435
2362,1666752157.3450599
2363,1666752157.3572311
2364,1666752157.3702605
2365,1666752157.3854952
2366,1666752157.4042745
2367,1666752157.417962
2368,1666752157.4341545
2369,1666752157.450615
2370,1666752157.4685779
2371,1666752157.51184
2372,1666752157.5382388
2373,1666752157.553845
2374,1666752157.5686715
2375,1666752157.5824928
2376,1666752157.5965068
2377,1666752157.610528
2378,1666752157.6273751
2379,1666752157.6453693
2380,1666752157.6590226
2381,1666752157.6690483
2382,1666752157.6857214
2383,1666752157.7000644
2384,1666752157.727629
2385,1666752157.7393599
2386,1666752157.751677
2387,1666752157.7679574
2388,1666752157.787723
2389,1666752157.8023174
2390,1666752157.8184278
2391,1666752157.8355644
2392,1666752157.8523219
2393,1666752157.8688443
2394,1666752157.8848386
2395,1666752157.9022396
2396,1666752157.9192455
2397,1666752157.9336216
2398,1666752157.9526308
2399,1666752157.9664237
2400,1666752157.9830046
2401,1666752157.999867
2402,1666752158.0169306
2403,1666752158.0324364
2404,1666752158.0494826
2405,1666752158.0666554
2406,1666752158.0821254
2407,1666752158.1002452
2408,1666752158.116416
2409,1666752158.130514
2410,1666752158.1457303
2411,1666752158.1623697
2412,1666752158.1875968
2413,1666752158.2022493
2414,1666752158.2163455
2415,1666752158.2288578
2416,1666752158.244579
2417,1666752158.2609048
2418,1666752158.2731915
2419,1666752158.2873929
2420,1666752158.304551
2421,1666752158.3236506
2422,1666752158.3435037
2423,1666752158.3607547
2424,1666752158.3798306
2425,1666752158.3957586
2426,1666752158.4117863
2427,1666752158.4324667
2428,1666752158.4509747
2429,1666752158.4667225
2430,1666752158.481122
2431,1666752158.4970825
2432,1666752158.5107126
2433,1666752158.5272965
2434,1666752158.5460188
2435,1666752158.5644405
2436,1666752158.5794384
2437,1666752158.596248
2438,1666752158.6072206
2439,1666752158.620418
2440,1666752158.6443565
2441,1666752158.6628132
2442,1666752158.6791656
2443,1666752158.6895072
2444,1666752158.7035682
2445,1666752158.7203379
2446,1666752158.7344363
2447,1666752158.7524176
2448,1666752158.7823346
2449,1666752158.7953715
2450,1666752158.8083487
2451,1666752158.8194017
2452,1666752158.8334324
2453,1666752158.851259
2454,1666752158.8682811
2455,1666752158.883293
2456,1666752158.9016192
2457,1666752158.917929
2458,1666752158.9338832
2459,1666752158.9513047
2460,1666752158.9669092
2461,1666752158.9829707
2462,1666752159.000537
2463,1666752159.0172768
